Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Date
2209,43,Female,Backpack,Accessories,184.13,Dallas,S,Grey,Spring,2.4,No,Standard,No,No,33,PayPal,Weekly,2023-01-15
1137,59,Male,T-shirt,Clothing,214.53,San Jose,M,Red,Fall,5.0,No,Store Pickup,Yes,Yes,48,Apple Pay,Monthly,2023-12-21
1936,64,Female,Sweater,Clothing,114.14,Los Angeles,XL,Red,Summer,1.2,No,Next Day,No,No,19,Debit Card,Every 3 Months,2023-05-16
1461,34,Female,Jacket,Outerwear,65.73,Philadelphia,S,Blue,Fall,4.0,No,Express,Yes,Yes,34,Apple Pay,Every 3 Months,2023-11-23
1613,46,Male,T-shirt,Clothing,57.42,San Jose,XL,White,Fall,2.3,No,Next Day,Yes,Yes,8,Credit Card,Every 3 Months,2023-02-26
1154,51,Male,Sunglasses,Accessories,250.02,San Diego,M,Yellow,Winter,4.6,No,Standard,No,No,48,Apple Pay,Weekly,2023-08-21
1018,41,Male,Jacket,Outerwear,179.89,San Diego,XL,Green,Winter,3.7,No,Next Day,Yes,Yes,4,Debit Card,Weekly,2023-01-18
1216,18,Male,Belt,Accessories,207.07,San Jose,M,Blue,Fall,1.9,No,Store Pickup,No,No,35,Apple Pay,Monthly,2023-03-01
1101,28,Female,Shorts,Clothing,78.69,Philadelphia,S,Grey,Spring,5.0,No,Store Pickup,No,No,34,Debit Card,Bi-Weekly,2023-04-28
2370,34,Female,Sneakers,Shoes,39.69,Philadelphia,S,Brown,Fall,4.1,No,Next Day,No,No,43,Apple Pay,Every 3 Months,2023-04-24
1650,35,Female,Sunglasses,Accessories,231.34,Phoenix,XL,Grey,Summer,1.7,No,Store Pickup,Yes,Yes,18,Cash,Bi-Weekly,2023-02-04
1931,66,Male,T-shirt,Clothing,285.34,San Jose,L,Green,Spring,4.4,No,Express,No,No,47,Credit Card,Every 3 Months,2023-11-18
2388,50,Female,Jacket,Outerwear,255.76,New York,XL,Black,Fall,1.5,No,Standard,No,No,20,Apple Pay,Weekly,2023-02-14
1259,30,Male,Sweater,Clothing,197.85,New York,XL,Yellow,Spring,3.6,No,Express,No,No,28,Credit Card,Monthly,2023-11-24
1388,22,Male,Scarf,Accessories,202.0,New York,L,Red,Summer,2.3,No,Standard,Yes,Yes,11,PayPal,Every 3 Months,2023-10-24
1022,45,Female,Dress,Clothing,149.93,Houston,M,Yellow,Summer,3.1,No,Store Pickup,Yes,Yes,2,Apple Pay,Annually,2023-08-17
1308,52,Female,Hat,Accessories,209.95,Dallas,M,Yellow,Summer,1.5,No,Standard,No,No,24,Cash,Weekly,2023-08-09
1943,40,Female,Jeans,Clothing,122.26,New York,XL,Grey,Summer,3.7,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,2023-10-24
2357,59,Male,Sunglasses,Accessories,288.94,Dallas,S,Grey,Fall,2.7,No,Express,Yes,Yes,12,Cash,Annually,2023-10-30
2230,52,Male,T-shirt,Clothing,101.86,Philadelphia,S,Grey,Fall,1.7,No,Next Day,Yes,Yes,34,Apple Pay,Annually,2023-05-28
2257,68,Female,Hat,Accessories,296.38,San Antonio,L,White,Fall,3.0,No,Next Day,No,No,8,Apple Pay,Bi-Weekly,2023-05-29
1093,66,Male,Sweater,Clothing,230.31,Houston,M,Grey,Fall,1.1,No,Standard,Yes,Yes,7,Cash,Weekly,2023-10-02
1732,38,Male,Dress,Clothing,190.97,San Diego,S,Yellow,Spring,1.9,No,Store Pickup,Yes,Yes,5,Cash,Monthly,2023-05-11
1488,24,Female,Backpack,Accessories,133.4,Philadelphia,L,Green,Summer,4.3,No,Next Day,Yes,Yes,8,Debit Card,Bi-Weekly,2023-07-21
1338,21,Female,T-shirt,Clothing,205.51,Houston,XL,Grey,Summer,1.2,No,Next Day,No,No,33,Debit Card,Bi-Weekly,2023-03-04
1381,21,Male,Hat,Accessories,65.96,Los Angeles,S,Blue,Winter,3.2,No,Express,No,No,12,Credit Card,Annually,2023-04-26
1814,47,Male,Sneakers,Shoes,50.79,Phoenix,XL,Grey,Summer,2.6,Yes,Standard,Yes,Yes,38,Cash,Annually,2023-09-26
1560,27,Male,Sunglasses,Accessories,35.51,San Diego,XL,Brown,Spring,4.0,No,Standard,Yes,Yes,25,Apple Pay,Annually,2023-06-14
2302,18,Male,Sunglasses,Accessories,77.87,San Antonio,S,Green,Spring,3.1,Yes,Express,No,No,7,PayPal,Annually,2023-05-04
1268,33,Female,Sunglasses,Accessories,73.89,San Diego,S,Red,Fall,1.2,Yes,Store Pickup,No,No,25,PayPal,Annually,2023-05-22
1068,19,Female,Sunglasses,Accessories,267.28,San Jose,XL,Grey,Fall,3.4,Yes,Store Pickup,No,No,13,PayPal,Weekly,2023-07-27
2264,32,Female,T-shirt,Clothing,196.0,San Diego,XL,Green,Fall,1.4,Yes,Express,Yes,Yes,46,Debit Card,Monthly,2023-10-30
1993,33,Female,Backpack,Accessories,96.61,Los Angeles,L,Brown,Spring,4.4,No,Next Day,No,No,30,PayPal,Monthly,2023-02-11
1028,68,Male,Shorts,Clothing,130.0,San Antonio,M,Black,Winter,3.6,No,Store Pickup,Yes,Yes,12,Apple Pay,Bi-Weekly,2023-09-06
2096,61,Female,Scarf,Accessories,130.35,Chicago,M,Red,Winter,3.4,No,Express,Yes,Yes,46,Credit Card,Weekly,2023-04-07
1153,53,Male,Belt,Accessories,255.21,Philadelphia,L,Brown,Fall,4.8,No,Store Pickup,No,No,36,Debit Card,Every 3 Months,2023-12-03
1744,26,Female,T-shirt,Clothing,87.03,San Jose,L,Blue,Fall,3.9,No,Store Pickup,Yes,Yes,47,Cash,Every 3 Months,2023-03-01
1387,66,Male,Sunglasses,Accessories,238.67,Houston,S,White,Winter,2.8,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,2023-10-24
2197,65,Female,Jacket,Outerwear,106.04,San Antonio,M,Black,Spring,2.3,Yes,Standard,Yes,Yes,16,Cash,Every 3 Months,2023-11-11
1449,50,Male,Backpack,Accessories,120.12,San Antonio,L,Grey,Winter,3.4,Yes,Store Pickup,Yes,Yes,28,Apple Pay,Every 3 Months,2023-09-14
2260,53,Female,Sweater,Clothing,294.89,San Jose,S,White,Fall,1.1,Yes,Express,Yes,Yes,29,PayPal,Every 3 Months,2023-04-05
2437,37,Male,Dress,Clothing,237.38,San Antonio,S,Brown,Fall,4.0,Yes,Express,Yes,Yes,40,PayPal,Annually,2023-12-07
1545,33,Male,Backpack,Accessories,200.38,San Diego,S,Grey,Summer,3.8,Yes,Next Day,No,No,26,PayPal,Monthly,2023-10-01
2335,52,Male,Jacket,Outerwear,209.55,Chicago,S,Yellow,Summer,2.2,No,Express,No,No,21,Credit Card,Bi-Weekly,2023-05-30
1359,44,Female,Sneakers,Shoes,256.05,San Diego,S,Red,Summer,1.4,No,Store Pickup,No,No,8,PayPal,Bi-Weekly,2023-12-12
1191,21,Male,Hat,Accessories,149.23,San Antonio,XL,Blue,Summer,1.1,No,Store Pickup,Yes,Yes,0,Debit Card,Annually,2023-06-13
2420,52,Male,Dress,Clothing,28.07,San Jose,S,Blue,Winter,1.7,No,Express,Yes,Yes,37,PayPal,Every 3 Months,2023-12-31
1591,68,Female,Shorts,Clothing,189.18,New York,S,Green,Spring,3.2,No,Next Day,No,No,10,Cash,Monthly,2023-12-10
1189,19,Female,Jeans,Clothing,151.12,Phoenix,XL,Green,Winter,4.6,Yes,Store Pickup,No,No,10,PayPal,Every 3 Months,2023-03-07
1394,18,Female,Jacket,Outerwear,125.92,Dallas,L,Yellow,Summer,2.1,No,Express,Yes,Yes,40,Apple Pay,Bi-Weekly,2023-09-20
1333,66,Female,Dress,Clothing,48.67,San Diego,L,Green,Spring,3.5,No,Express,No,No,23,Cash,Weekly,2023-03-08
1386,29,Female,Sweater,Clothing,141.54,Los Angeles,L,Black,Summer,3.9,No,Express,No,No,15,Apple Pay,Bi-Weekly,2023-10-22
1741,42,Female,Jeans,Clothing,26.37,Philadelphia,S,Grey,Fall,2.4,No,Standard,No,No,0,Cash,Every 3 Months,2023-09-14
2044,26,Male,Scarf,Accessories,57.69,Philadelphia,M,Grey,Spring,3.4,No,Express,No,No,35,Debit Card,Monthly,2023-01-01
1079,52,Female,Belt,Accessories,293.63,Phoenix,S,Grey,Winter,1.1,No,Next Day,Yes,Yes,4,Apple Pay,Monthly,2023-05-03
1843,66,Male,Sweater,Clothing,296.55,New York,M,White,Summer,2.5,Yes,Next Day,Yes,Yes,8,Credit Card,Bi-Weekly,2023-05-02
1213,31,Male,Sunglasses,Accessories,241.97,Chicago,M,Black,Spring,2.1,No,Store Pickup,No,No,45,PayPal,Bi-Weekly,2023-01-19
1355,36,Female,Belt,Accessories,194.8,San Diego,S,White,Spring,2.4,Yes,Store Pickup,No,No,19,Cash,Annually,2023-02-14
1436,66,Male,Hat,Accessories,73.25,Phoenix,L,Red,Fall,3.8,Yes,Next Day,No,No,35,PayPal,Bi-Weekly,2023-05-01
1490,55,Female,Jacket,Outerwear,180.41,Los Angeles,S,Red,Fall,1.6,No,Standard,No,No,34,Credit Card,Monthly,2023-08-26
2089,63,Female,Dress,Clothing,24.27,San Diego,L,Brown,Spring,2.7,No,Standard,Yes,Yes,38,Cash,Every 3 Months,2023-10-09
2024,34,Female,Hat,Accessories,223.95,San Jose,L,Red,Winter,2.0,Yes,Express,Yes,Yes,17,Debit Card,Weekly,2023-03-27
2116,26,Female,Jeans,Clothing,259.56,Philadelphia,S,Green,Winter,3.4,Yes,Express,Yes,Yes,30,PayPal,Weekly,2023-12-28
1989,63,Male,Sunglasses,Accessories,40.44,Los Angeles,S,Brown,Winter,1.1,No,Express,No,No,33,Debit Card,Monthly,2023-06-29
1744,62,Female,T-shirt,Clothing,267.7,Phoenix,M,Brown,Winter,4.6,No,Store Pickup,Yes,Yes,7,Credit Card,Bi-Weekly,2023-02-26
1497,59,Male,Jacket,Outerwear,227.06,Philadelphia,XL,Grey,Winter,4.6,Yes,Standard,No,No,8,Debit Card,Bi-Weekly,2023-08-14
1476,19,Female,Dress,Clothing,256.08,Chicago,XL,Green,Winter,1.5,No,Next Day,No,No,34,PayPal,Monthly,2023-04-10
2206,49,Male,Dress,Clothing,206.14,San Antonio,M,Yellow,Fall,2.5,No,Next Day,No,No,37,Credit Card,Bi-Weekly,2023-08-18
1936,60,Male,Dress,Clothing,262.25,Chicago,M,Blue,Winter,4.7,Yes,Next Day,No,No,50,Credit Card,Monthly,2023-01-04
1545,39,Female,Dress,Clothing,234.72,Dallas,S,White,Winter,1.6,No,Express,Yes,Yes,13,Cash,Weekly,2023-04-26
2307,18,Male,Jacket,Outerwear,223.92,Philadelphia,XL,Green,Spring,2.5,No,Store Pickup,Yes,Yes,48,PayPal,Every 3 Months,2023-11-11
1627,37,Female,Dress,Clothing,115.97,San Jose,M,Green,Summer,1.3,No,Next Day,No,No,18,Apple Pay,Annually,2023-10-28
1027,27,Female,Scarf,Accessories,137.26,New York,M,Brown,Fall,1.7,No,Store Pickup,Yes,Yes,11,Apple Pay,Annually,2023-12-18
1437,54,Male,Backpack,Accessories,120.73,San Jose,S,Red,Summer,4.1,Yes,Store Pickup,Yes,Yes,34,Credit Card,Bi-Weekly,2023-11-29
1264,57,Male,Shorts,Clothing,287.45,Chicago,L,Blue,Spring,1.8,No,Store Pickup,No,No,8,Apple Pay,Bi-Weekly,2023-11-14
1509,33,Male,Jeans,Clothing,220.6,Los Angeles,XL,White,Spring,2.6,No,Standard,No,No,47,Apple Pay,Bi-Weekly,2023-07-18
2292,50,Female,Sweater,Clothing,72.07,Phoenix,L,Red,Spring,2.4,No,Store Pickup,No,No,2,Cash,Bi-Weekly,2023-05-25
1867,43,Female,Dress,Clothing,279.15,Philadelphia,M,Black,Summer,2.4,No,Express,No,No,22,Cash,Annually,2023-08-29
1136,48,Male,Sunglasses,Accessories,85.51,Los Angeles,L,Brown,Spring,3.5,No,Next Day,Yes,Yes,17,Apple Pay,Bi-Weekly,2023-09-21
1872,33,Female,Jeans,Clothing,121.33,Philadelphia,S,Red,Winter,1.6,No,Express,No,No,12,Debit Card,Every 3 Months,2023-10-17
2315,48,Male,T-shirt,Clothing,112.98,San Antonio,XL,Blue,Spring,2.9,No,Store Pickup,Yes,Yes,0,Credit Card,Every 3 Months,2023-06-04
1579,24,Female,Sneakers,Shoes,204.96,Houston,S,Red,Spring,4.3,No,Next Day,Yes,Yes,42,Credit Card,Weekly,2023-11-07
1195,27,Male,Jeans,Clothing,59.92,New York,L,White,Spring,3.7,Yes,Next Day,No,No,13,Credit Card,Monthly,2023-05-16
2150,41,Female,Scarf,Accessories,228.84,New York,M,Yellow,Summer,3.9,No,Next Day,No,No,14,PayPal,Bi-Weekly,2023-12-21
1779,23,Male,Shorts,Clothing,156.33,New York,M,Blue,Fall,1.9,No,Next Day,No,No,16,Cash,Monthly,2023-05-24
1858,46,Male,Backpack,Accessories,66.83,Philadelphia,S,Brown,Summer,1.1,Yes,Express,Yes,Yes,42,Debit Card,Every 3 Months,2023-12-30
1305,61,Male,T-shirt,Clothing,255.14,San Antonio,M,Brown,Winter,1.9,Yes,Next Day,No,No,49,Cash,Monthly,2023-12-27
2466,43,Male,Belt,Accessories,225.48,Houston,L,Brown,Spring,3.7,No,Standard,No,No,42,Credit Card,Every 3 Months,2023-05-02
1942,62,Female,Shorts,Clothing,51.42,Chicago,S,Brown,Spring,3.1,No,Express,No,No,20,Credit Card,Annually,2023-10-27
2185,70,Male,T-shirt,Clothing,227.71,Chicago,S,White,Summer,1.8,No,Next Day,No,No,14,Cash,Weekly,2023-10-11
1821,41,Female,Shorts,Clothing,91.14,Chicago,XL,Black,Fall,2.2,No,Store Pickup,No,No,22,Debit Card,Weekly,2023-10-28
2218,40,Female,Dress,Clothing,260.33,Los Angeles,XL,White,Spring,3.9,Yes,Next Day,No,No,19,PayPal,Bi-Weekly,2023-03-17
1231,26,Female,Sneakers,Shoes,26.52,Houston,S,Red,Fall,3.2,No,Store Pickup,No,No,18,Cash,Monthly,2023-09-21
1573,51,Female,Hat,Accessories,266.92,San Diego,M,White,Summer,4.2,No,Standard,No,No,20,Debit Card,Monthly,2023-11-06
2437,31,Male,Jacket,Outerwear,116.66,San Antonio,XL,Grey,Spring,4.8,No,Next Day,No,No,0,PayPal,Bi-Weekly,2023-09-22
2078,22,Male,T-shirt,Clothing,76.66,Los Angeles,L,Red,Fall,3.4,No,Express,No,No,48,Cash,Weekly,2023-09-23
1054,56,Female,Dress,Clothing,90.25,San Jose,S,Blue,Summer,1.1,No,Express,Yes,Yes,17,PayPal,Weekly,2023-09-20
1102,42,Female,Belt,Accessories,72.72,Dallas,S,Red,Winter,4.4,Yes,Express,No,No,47,Cash,Bi-Weekly,2023-12-01
1332,29,Male,Dress,Clothing,22.01,San Diego,S,Brown,Winter,4.0,Yes,Standard,No,No,39,Cash,Every 3 Months,2023-07-05
2061,67,Female,Shorts,Clothing,91.63,San Diego,L,Brown,Winter,4.4,No,Standard,No,No,43,Cash,Annually,2023-12-29
1572,67,Female,Dress,Clothing,106.92,Chicago,XL,Grey,Spring,3.0,No,Standard,Yes,Yes,43,PayPal,Monthly,2023-12-24
1792,34,Male,Dress,Clothing,139.86,Dallas,S,Black,Summer,2.1,No,Store Pickup,Yes,Yes,45,Credit Card,Bi-Weekly,2023-11-11
1051,18,Female,T-shirt,Clothing,104.2,San Diego,L,Grey,Summer,1.1,No,Express,Yes,Yes,30,Credit Card,Bi-Weekly,2023-12-31
1273,35,Female,Sunglasses,Accessories,182.69,Chicago,L,Green,Fall,4.4,Yes,Next Day,No,No,43,Apple Pay,Annually,2023-12-15
1205,33,Male,Shorts,Clothing,108.56,Chicago,M,Black,Spring,2.9,No,Next Day,No,No,41,PayPal,Monthly,2023-01-03
1017,41,Male,Sneakers,Shoes,160.74,Phoenix,S,Yellow,Spring,3.0,Yes,Standard,No,No,19,Apple Pay,Bi-Weekly,2023-08-30
1849,24,Female,Sneakers,Shoes,206.6,Dallas,L,Green,Fall,4.4,No,Store Pickup,Yes,Yes,43,Debit Card,Annually,2023-04-17
1057,22,Male,Shorts,Clothing,90.03,Los Angeles,M,Brown,Winter,4.7,Yes,Next Day,Yes,Yes,27,Apple Pay,Weekly,2023-12-17
1728,39,Female,Shorts,Clothing,236.21,Philadelphia,M,Red,Spring,3.3,No,Next Day,No,No,35,Cash,Monthly,2023-12-09
2446,22,Male,Hat,Accessories,166.71,San Diego,S,White,Fall,2.2,No,Store Pickup,Yes,Yes,13,Apple Pay,Annually,2023-10-19
2438,41,Female,Belt,Accessories,168.81,Phoenix,XL,Brown,Winter,3.6,No,Store Pickup,No,No,0,Cash,Weekly,2023-04-28
2182,55,Female,Hat,Accessories,116.94,Phoenix,XL,Blue,Spring,3.3,Yes,Express,Yes,Yes,50,Apple Pay,Bi-Weekly,2023-11-16
1840,18,Female,T-shirt,Clothing,156.94,San Antonio,L,Black,Summer,4.6,No,Next Day,No,No,41,Debit Card,Bi-Weekly,2023-11-17
1611,27,Female,Jacket,Outerwear,197.23,New York,S,Green,Fall,4.4,Yes,Express,No,No,27,Credit Card,Bi-Weekly,2023-07-29
2284,38,Female,Dress,Clothing,140.17,Los Angeles,L,White,Winter,1.4,No,Store Pickup,No,No,7,Cash,Every 3 Months,2023-08-27
1629,32,Female,Dress,Clothing,91.93,Philadelphia,S,Brown,Fall,4.3,Yes,Standard,No,No,29,Cash,Bi-Weekly,2023-08-29
2134,32,Female,Sweater,Clothing,55.85,Los Angeles,XL,Black,Spring,4.0,Yes,Express,Yes,Yes,19,PayPal,Weekly,2023-05-06
2357,61,Male,Backpack,Accessories,68.41,San Diego,XL,Brown,Fall,2.7,Yes,Next Day,Yes,Yes,39,Debit Card,Bi-Weekly,2023-11-29
2223,50,Female,Shorts,Clothing,126.44,Dallas,S,Black,Spring,2.2,No,Standard,No,No,17,PayPal,Annually,2023-05-11
1153,64,Male,Backpack,Accessories,160.27,San Diego,M,White,Winter,2.2,No,Next Day,No,No,8,Credit Card,Every 3 Months,2023-09-28
2313,37,Male,Backpack,Accessories,227.03,Phoenix,L,Brown,Summer,3.8,Yes,Express,No,No,2,PayPal,Monthly,2023-11-18
1279,42,Female,Jeans,Clothing,210.09,Philadelphia,S,Blue,Summer,2.5,No,Express,Yes,Yes,26,Cash,Weekly,2023-12-19
1759,18,Male,Jacket,Outerwear,126.44,Phoenix,M,Green,Winter,4.8,No,Standard,Yes,Yes,15,PayPal,Bi-Weekly,2023-03-20
1726,24,Female,Backpack,Accessories,70.61,Los Angeles,M,Grey,Fall,3.7,No,Standard,No,No,20,Cash,Annually,2023-12-22
1282,36,Male,Jacket,Outerwear,255.18,San Diego,S,White,Spring,1.2,No,Standard,Yes,Yes,0,PayPal,Weekly,2023-10-19
1304,21,Female,Sneakers,Shoes,135.21,San Jose,XL,Brown,Summer,3.9,No,Next Day,No,No,29,PayPal,Bi-Weekly,2023-06-02
1481,56,Male,Dress,Clothing,79.43,Philadelphia,L,Blue,Summer,2.1,Yes,Express,No,No,19,PayPal,Weekly,2023-05-13
2495,53,Male,Jacket,Outerwear,131.75,Dallas,XL,Yellow,Summer,1.3,No,Store Pickup,Yes,Yes,48,Credit Card,Every 3 Months,2023-02-25
1762,53,Male,Sweater,Clothing,172.24,Chicago,L,White,Spring,1.4,No,Store Pickup,Yes,Yes,46,PayPal,Weekly,2023-02-25
1186,51,Male,Scarf,Accessories,121.97,Philadelphia,XL,Red,Fall,3.0,No,Express,No,No,11,Cash,Every 3 Months,2023-03-28
1444,27,Female,Dress,Clothing,247.31,San Antonio,S,Brown,Summer,4.4,No,Next Day,Yes,Yes,34,PayPal,Every 3 Months,2023-06-08
1752,59,Male,Sweater,Clothing,34.22,San Diego,S,Grey,Summer,1.7,No,Store Pickup,Yes,Yes,48,PayPal,Bi-Weekly,2023-04-10
1190,66,Male,Sweater,Clothing,177.6,San Antonio,L,Brown,Spring,2.4,Yes,Express,No,No,13,PayPal,Weekly,2023-08-01
1494,29,Female,Jeans,Clothing,153.74,San Antonio,XL,Brown,Spring,4.0,No,Store Pickup,Yes,Yes,6,PayPal,Monthly,2023-04-18
1184,27,Female,Belt,Accessories,32.6,San Diego,XL,Red,Winter,1.2,No,Express,No,No,12,Apple Pay,Monthly,2023-10-19
1178,51,Male,Backpack,Accessories,214.8,Los Angeles,M,Green,Spring,2.1,No,Store Pickup,No,No,25,Cash,Annually,2023-01-15
1928,19,Male,Sunglasses,Accessories,291.43,Dallas,L,Red,Winter,4.8,No,Standard,Yes,Yes,6,Apple Pay,Monthly,2023-02-19
2221,49,Female,Dress,Clothing,279.96,San Diego,M,Brown,Winter,3.3,Yes,Standard,Yes,Yes,17,Cash,Bi-Weekly,2023-01-13
1831,59,Female,T-shirt,Clothing,86.32,Dallas,XL,Grey,Fall,2.3,No,Store Pickup,No,No,26,PayPal,Weekly,2023-07-12
1066,50,Female,Jacket,Outerwear,43.68,Phoenix,S,White,Winter,3.1,No,Store Pickup,Yes,Yes,19,Debit Card,Weekly,2023-09-19
1648,53,Female,Jeans,Clothing,213.21,Houston,M,Grey,Fall,2.7,No,Standard,Yes,Yes,43,Cash,Bi-Weekly,2023-03-16
2152,31,Female,Scarf,Accessories,279.59,Chicago,XL,Yellow,Fall,4.9,No,Express,No,No,6,Debit Card,Annually,2023-03-14
1936,31,Female,Jeans,Clothing,263.57,San Jose,XL,Yellow,Summer,3.8,No,Express,No,No,28,Cash,Annually,2023-02-12
1462,56,Male,Sunglasses,Accessories,262.97,Phoenix,S,Yellow,Winter,4.4,No,Standard,Yes,Yes,15,PayPal,Weekly,2023-05-05
1772,39,Female,Jeans,Clothing,139.12,Los Angeles,S,Blue,Summer,1.8,No,Next Day,No,No,45,Credit Card,Monthly,2023-01-10
1416,51,Male,Shorts,Clothing,69.96,Los Angeles,L,Grey,Spring,2.6,Yes,Next Day,No,No,14,Credit Card,Weekly,2023-12-17
1323,37,Female,Jacket,Outerwear,29.64,Phoenix,XL,Brown,Winter,3.4,No,Store Pickup,No,No,20,Apple Pay,Monthly,2023-10-31
1569,40,Female,Sunglasses,Accessories,270.21,Chicago,L,Blue,Fall,2.8,No,Standard,No,No,22,Cash,Bi-Weekly,2023-02-22
1851,50,Male,Jeans,Clothing,228.41,Phoenix,S,Red,Summer,4.5,No,Next Day,Yes,Yes,46,Apple Pay,Weekly,2023-07-17
1154,38,Female,Scarf,Accessories,147.47,Houston,S,Red,Spring,3.8,No,Standard,Yes,Yes,22,Apple Pay,Annually,2023-01-31
1180,31,Male,Dress,Clothing,155.79,San Jose,M,Yellow,Summer,2.1,Yes,Store Pickup,Yes,Yes,12,Debit Card,Every 3 Months,2023-03-15
1182,62,Female,Jacket,Outerwear,22.52,Los Angeles,XL,Grey,Fall,1.9,No,Store Pickup,No,No,50,Debit Card,Every 3 Months,2023-11-30
1566,65,Female,Scarf,Accessories,188.9,Phoenix,M,Red,Fall,1.6,Yes,Standard,No,No,10,Credit Card,Annually,2023-08-13
1108,36,Male,Sunglasses,Accessories,80.78,Houston,S,Grey,Summer,4.4,Yes,Next Day,Yes,Yes,48,Apple Pay,Weekly,2023-01-19
1067,50,Male,Belt,Accessories,276.01,Los Angeles,M,Black,Fall,1.2,Yes,Express,Yes,Yes,46,Credit Card,Bi-Weekly,2023-08-08
2069,22,Male,Jeans,Clothing,47.77,San Diego,S,Green,Spring,2.7,No,Express,No,No,1,Debit Card,Monthly,2023-10-02
2214,47,Male,Scarf,Accessories,296.89,Houston,L,Brown,Summer,2.0,Yes,Store Pickup,No,No,48,PayPal,Bi-Weekly,2023-06-24
2062,32,Male,Sneakers,Shoes,244.77,Phoenix,S,Green,Fall,1.2,No,Store Pickup,No,No,15,Credit Card,Weekly,2023-11-12
2305,55,Female,Jacket,Outerwear,196.73,New York,XL,Yellow,Summer,1.5,No,Express,No,No,6,Cash,Bi-Weekly,2023-05-13
1934,70,Male,Belt,Accessories,285.42,San Diego,S,Green,Spring,3.5,No,Next Day,No,No,35,Credit Card,Weekly,2023-03-27
1496,23,Male,Shorts,Clothing,56.54,Phoenix,S,Blue,Winter,3.6,No,Next Day,Yes,Yes,6,PayPal,Bi-Weekly,2023-12-26
1587,45,Male,Backpack,Accessories,116.69,San Antonio,M,Grey,Winter,3.6,No,Standard,No,No,29,Apple Pay,Weekly,2023-08-17
1448,66,Male,Scarf,Accessories,23.01,New York,S,Brown,Fall,3.0,Yes,Next Day,No,No,4,Debit Card,Every 3 Months,2023-03-17
2267,62,Female,Shorts,Clothing,174.37,Dallas,XL,Black,Winter,1.7,No,Next Day,No,No,18,Credit Card,Monthly,2023-10-28
1165,58,Female,T-shirt,Clothing,34.67,Houston,XL,Red,Summer,1.1,No,Next Day,No,No,36,Apple Pay,Every 3 Months,2023-02-11
1350,31,Male,Jeans,Clothing,161.21,Los Angeles,L,White,Spring,3.2,No,Express,Yes,Yes,13,Cash,Annually,2023-11-04
1976,66,Male,Backpack,Accessories,62.61,San Antonio,L,Yellow,Spring,2.8,Yes,Standard,No,No,31,Cash,Bi-Weekly,2023-04-19
1619,26,Female,Shorts,Clothing,145.25,New York,S,Brown,Summer,2.6,No,Standard,No,No,39,Cash,Monthly,2023-05-18
1447,32,Male,Dress,Clothing,151.5,San Diego,M,Green,Spring,2.4,No,Next Day,No,No,41,Credit Card,Annually,2023-06-25
1548,69,Female,Scarf,Accessories,25.77,San Diego,S,Red,Spring,4.2,No,Store Pickup,Yes,Yes,27,PayPal,Weekly,2023-04-07
1741,18,Female,T-shirt,Clothing,284.33,San Diego,L,Blue,Winter,3.8,Yes,Express,No,No,42,Debit Card,Weekly,2023-08-25
2153,63,Male,Shorts,Clothing,221.82,San Antonio,XL,Grey,Summer,1.7,Yes,Standard,No,No,36,Credit Card,Weekly,2023-05-09
1714,47,Male,Jacket,Outerwear,175.16,Dallas,XL,Grey,Fall,2.6,Yes,Store Pickup,No,No,9,Debit Card,Every 3 Months,2023-05-15
2252,28,Female,Belt,Accessories,299.63,Phoenix,XL,Blue,Spring,2.1,No,Express,Yes,Yes,16,Cash,Weekly,2023-07-17
2162,48,Female,T-shirt,Clothing,146.24,San Diego,M,Yellow,Fall,1.4,No,Standard,Yes,Yes,23,PayPal,Annually,2023-06-27
1887,45,Female,Sunglasses,Accessories,169.23,San Diego,XL,Black,Spring,3.6,No,Standard,Yes,Yes,34,Credit Card,Bi-Weekly,2023-07-09
1816,46,Female,Belt,Accessories,290.71,Dallas,XL,Black,Winter,3.2,No,Standard,Yes,Yes,48,Apple Pay,Weekly,2023-12-12
1859,28,Female,Backpack,Accessories,94.23,San Antonio,L,White,Fall,1.9,No,Store Pickup,Yes,Yes,14,PayPal,Every 3 Months,2023-08-25
2453,49,Male,Backpack,Accessories,103.61,San Diego,M,White,Summer,1.4,No,Next Day,No,No,20,Credit Card,Monthly,2023-12-03
1583,44,Female,T-shirt,Clothing,234.86,New York,M,Grey,Summer,2.7,No,Next Day,Yes,Yes,45,Cash,Annually,2023-10-26
1625,66,Female,Jacket,Outerwear,82.93,Los Angeles,L,Brown,Winter,3.9,Yes,Store Pickup,No,No,49,Credit Card,Every 3 Months,2023-11-29
1583,69,Female,Sweater,Clothing,134.6,Philadelphia,XL,Black,Spring,3.7,No,Standard,Yes,Yes,27,Cash,Bi-Weekly,2023-08-23
1885,18,Male,Jeans,Clothing,93.25,Los Angeles,XL,Black,Fall,1.0,Yes,Standard,No,No,17,Apple Pay,Bi-Weekly,2023-04-05
2151,29,Male,Jacket,Outerwear,44.02,New York,M,Red,Spring,1.2,No,Standard,No,No,11,Debit Card,Annually,2023-08-18
